syb_etamzilat_name,Etamsilat,Etamsilat,Etamsilat,Etamsilat,Этамзилат,Etamsilat,Etamsilat,Etamsilat,Etamsilat,Etamsilat,Etamsilat,Etamsilat,Etamsilat,Etamsilat,,,,,,,,,,,
syb_maltofer_name,Maltofer,Maltofer,Maltofer,Maltofer,Мальтофер,Maltofer,Maltofer,Maltofer,Maltofer,Maltofer,Maltofer,Maltofer,Maltofer,Maltofer,,,,,,,,,,,
syb_erytropoenin_name,Érythropoïétine,érythropoïétine,érythropoïétine,érythropoïétine,Эритропоэтин,érythropoïétine,érythropoïétine,érythropoïétine,érythropoïétine,érythropoïétine,érythropoïétine,érythropoïétine,érythropoïétine,érythropoïétine,,,,,,,,,,,
syb_salve_desc,Récipient scellé avec pommade. Seuls le nom et la date de péremption sont visibles sur l'étiquette. Il semble qu'il puisse encore être appliqué.,Récipient scellé avec pommade. Seuls le nom et la date de péremption sont visibles sur l'étiquette. Il semble qu'il puisse encore être appliqué.,Récipient scellé avec pommade. Seuls le nom et la date de péremption sont visibles sur l'étiquette. Il semble qu'il puisse encore être appliqué.,Récipient scellé avec pommade. Seuls le nom et la date de péremption sont visibles sur l'étiquette. Il semble qu'il peut encore être appliqué. На этикетке можно рассмотреть только название и срок годности. Кажется ее все еще можно применять.,Récipient scellé avec pommade. Seuls le nom et la date de péremption sont visibles sur l'étiquette. Il semble qu'il puisse encore être appliqué.,Récipient scellé avec pommade. Seuls le nom et la date de péremption sont visibles sur l'étiquette. Il semble qu'il puisse encore être appliqué.,Récipient scellé avec pommade. Seuls le nom et la date de péremption sont visibles sur l'étiquette. Il semble qu'il puisse encore être appliqué.,Récipient scellé avec pommade. Seuls le nom et la date de péremption sont visibles sur l'étiquette. Il semble qu'il puisse encore être appliqué.,Récipient scellé avec pommade. Seuls le nom et la date de péremption sont visibles sur l'étiquette. Il semble qu'il puisse encore être appliqué.,Récipient scellé avec pommade. Seuls le nom et la date de péremption sont visibles sur l'étiquette. Il semble qu'il puisse encore être appliqué.,Récipient scellé avec pommade. Seuls le nom et la date de péremption sont visibles sur l'étiquette. Il semble qu'il puisse encore être appliqué.,Récipient scellé avec pommade. Seuls le nom et la date de péremption sont visibles sur l'étiquette. Il semble qu'il puisse encore être appliqué.,Récipient scellé avec pommade. Seuls le nom et la date de péremption sont visibles sur l'étiquette. Il semble que cela puisse encore être appliqué.,,,,,,,,,,,,
syb_kapsikam_name,Capsicam,Capsicam,Capsicam,Capsicam,Капсикам,Capsicam,Capsicam,Capsicam,Capsicam,Capsicam,Capsicam,Capsicam,Capsicam,Capsicam,,,,,,,,,,,
syb_finalgon_name,Finalgon,Finalgon,Finalgon,Finalgon,Финалгон,Finalgon,Finalgon,Finalgon,Finalgon,Finalgon,Finalgon,Finalgon,Finalgon,Finalgon,,,,,,,,,,,
syb_viprosal_name,Viprosal,Viprosal,Viprosal,Viprosal,Випросал,Viprosal,Viprosal,Viprosal,Viprosal,Viprosal,Viprosal,Viprosal,Viprosal,Viprosal,,,,,,,,,,,
syb_action_usesalve,Appliquer pommade,Appliquer pommade,Apply pommade,Apply pommade,Нанести мазь,Apply pommade,Apply pomada,Apply pommade,Apply pomada,Apply pomada,Apply pomada,Apply pomada,,,,,,,,,,,,,
syb_block_usesalve,"Pour appliquer la pommade, vous devez vous déshabiller","Pour appliquer la pommade, vous devez vous déshabiller","Pour appliquer la pommade, vous devez vous déshabiller","Pour appliquer la pommade, vous devez vous déshabiller",Для нанесения мази необходимо снять одежду,"Pour appliquer la pommade, vous devez vous déshabiller","Pour appliquer la pommade, vous devez vous déshabiller","Pour appliquer la pommade, vous doit enlever tes vêtements","Pour appliquer la pommade, tu dois enlever tes vêtements","Pour appliquer la pommade, tu dois enlever tes vêtements","Pour appliquer la pommade, tu dois enlever tes vêtements"," Pour appliquer la pommade, vous devez vous déshabiller, Para aplicar a pomada","você deve tirar a roupa""","Pour appliquer la pommade, vous devez vous déshabiller",,,,,,,,,,,
syb_adrenalin05_name,Épinéphrine 0.5mg/ml,Épinéphrine 0.5mg/ml,Épinéphrine 0.5mg/ml,Épinéphrine 0.5mg/ml,Адреналин 0.5мг/мл,Épinéphrine 0.5mg/ml,Épinéphrine 0.5mg/ml,Épinéphrine 0.5mg/ml,Épinéphrine 0,5 mg/ml,Épinéphrine 0,5 mg/ml,Épinéphrine 0,5 mg/ml,Épinéphrine 0,5 mg/ml,Épinefrina 0,5 mg/ml,Épinéphrine 0,5 mg/ml,,,,,
syb_adrenalin10_name,Épinéphrine 1mg/ml,Épinéphrine 1mg/ml,Épinéphrine 1mg/ml,Épinéphrine 1mg/ml,Адреналин 1мг/мл,Épinéphrine 1mg/ml,Épinéphrine 1mg/ml,Épinéphrine 1mg/ml,Épinéphrine 1mg/ml,Épinéphrine 1mg/ ml,Épinéphrine 1mg/ml,Épinéphrine 1mg/ml,Épinefrina 1mg/ml,Épinéphrine 1mg/ml,,,,,,,,,,,
syb_adrenalin30_name,Épinéphrine 3mg/ml,Épinéphrine 3mg/ml,Épinéphrine 3mg/ml,Épinéphrine 3mg/ml,Адреналин 3мг/мл,Épinéphrine 3mg/ml,Épinéphrine 3mg/ml,Épinéphrine 3mg/ml,Épinéphrine 3mg/ml,Épinéphrine 3mg/ ml,Epinephrine 3mg/ml,Epinephrine 3mg/ml,Epinefrina 3mg/ml,Epinephrine 3mg/ml,,,,,,,,,,,
syb_epipen_name,Epinephrine,Epinephrine,Epinephrine,Epinephrine,Эпинефрин,Epinephrine,Epinephrine,Epinephrine,Epinephrine,Epinephrine,Epinephrine,Epinephrine,Epinefrina,Epinephrine,,,,,,,,,,,
syb_novitchek_name,Novichok,Novichok,Novichok,Novichok,Новичок,Novichok,Novichok,Novichok,Novichok,Novichok,Novichok,Novichok,Novichok,Novichok,,,,,,,,,,,
syb_potassium_iodure,Iodure de potassium,iodure de potassium,iodure de potassium,iodure de potassium,,,,,,,,,,,,,,,,,,,,,
syb_potassium_hexacyanoferrate,Potassium-Iron Hexacyanoferrate,Potassium-Iron Hexacyanoferrate,Potassium-Iron Hexacyanoferrate,Potassium-Iron Hexacyanoferrate,Калий-Железо Гексацианоферрат,Potassium-Iron Hexacyanoferrate,Potassium-Iron Hexacyanoferrate,Potassium-Iron Hexacyanoferrate,Potassium-Iron Hexacyanoferrate,Potassium-Iron Hexacyanoferrate,Hexacyanoferrate de potassium-fer,Hexacyanoferrate de potassium-fer,Hexacyanoferrate de potassium-fer,Hexacyanoferrate de potassium-fer,,,,,,,,,,,
syb_cystamine,Cystamine,Cystamine,Cystamine,Cystamine,Цистамин,Cystamine,Cystamine,Cystamine,Cystamine,Cystamine,Cystamine,Cystamine,Cystamine,Cystamine,,,,,,,,,,,
syb_b190,B-190,B-190,B-190,B-190,Б-190,B-190,B-190,B-190,B-190,B-190,B-190,B-190,B-190,B-190,,,,,,,,,,,
syb_mexamine,Mexamine,Mexamine,Mexamine,Mexamine,Мексамин,Mexamine,Mexamine,Mexamine,Mexamine,Mexamine,Mexamine,Mexamine,Mexamine,Mexamine,,,,,,,,,,,
syb_pentacine,Pentacine,Pentacine,Pentacine,Pentacine,Пентацин,Pentacine,Pentacine,Pentacine,Pentacine,Pentacine,Pentacine,Pentacine,Pentacine,Pentacine,,,,,,,,,,,
syb_carboxyme,Carboxyme,Carboxyme,Carboxyme,Carboxyme,Карбоксим,Carboxyme,Carboxyme,Carboxyme,Carboxyme,Carboxyme,Carboxyme,Carboxyme,Carboxyme,Carboxyme,,,,,,,,,,,
syb_radioprotecteur,radioprotecteur,radioprotecteur,radioprotecteur,radioprotecteur,Радиопротектор,radioprotecteur,radioprotecteur,radioprotecteur,radioprotecteur,radioprotecteur,radioprotecteur,radioprotecteur,radioprotecteur,radioprotecteur,,,,,,,,,,,
syb_agteminol,Agteminol,Agteminol,Agteminol,Agteminol,Агтеминол,Agteminol,Agteminol,Agteminol,Agteminol,Agteminol,Agteminol,Agteminol,Agteminol,Agteminol,,,,,,,,,,,
syb_adepress,Adepress,Adepress,Adepress,Adepress,Адепресс,Adepress,Adepress,Adepress,Adepress,Adepress,Adepress,Adepress,Adepress,Adepress,,,,,,,,,,,
syb_aktaparoksetyn,Actaparoxetine,Actaparoxetine,Actaparoxetine,Actaparoxetine,Актапароксетин,Actaparoxetine,Actaparoxetine,Actaparoxetine,Actaparoxetine,Actaparoxetine,Actaparoxetine,Actaparoxetine,Actaparoxetine,Actaparoxetine,,,,,,,,,,,
syb_amitriptilin,Amitriptyline,Amitriptyline,Amitriptyline,Amitriptyline,Амитриптилин,Amitriptyline,Amitriptyline,Amitriptyline,Amitriptyline,Amitriptyline,Amitriptyline,Amitriptyline,Amitriptyline,Amitriptyline,,,,,,,,,,,
syb_metralyndol,Metralindol,Metralindol,Metralindol,Metralindol,Метралиндол,Metralindol,Metralindol,Metralindol,Metralindol,Metralindol,Metralindol,Metralindol,Metralindol,Metralindol,,,,,,,,,,,
syb_venlafaxyn,Venlafaxine,Venlafaxine,Venlafaxine,Venlafaxine,Венлафаксин,Venlafaxine,Venlafaxine,Venlafaxine,Venlafaxine,Venlafaxine,Venlafaxine,Venlafaxine,Venlafaxine,Venlafaxine,,,,,,,,,,,
syb_loading,Chargement...,Chargement...,Chargement...,Chargement...,Загрузка...,Chargement...,Chargement...,Chargement...,Chargement...,Chargement... .,Chargement...,Chargement...,Carregando...,Chargement...,,,,,,,,,,,
syb_uaredead,Vous êtes mort,Vous êtes mort,Tu es mort,Tu es mort,Вы мертвы,Tu es mort,Tu es mort,Tu es mort,Tu es mort,Tu es mort,Tu es mort,Tu es mort,Você está morto,tu es mort,,,,,,,,,,,
pda_item_name,PDA,PDA,PDA,PDA,КПК,PDA,PDA,PDA,PDA,PDA,PDA,PDA,PDA,PDA,,,,,,,,,,,
pda_item_desc,Un petit appareil électronique de style militaire pour l'échange sécurisé d'informations sur un canal radio crypté via un satellite militaire.,Un petit appareil électronique de style militaire pour l'échange sécurisé d'informations sur un canal radio crypté via un satellite militaire.,Un petit appareil électronique de style militaire pour l'échange sécurisé d'informations sur un canal radio crypté via un satellite militaire.,Un petit appareil électronique de style militaire pour l'échange sécurisé d'informations sur un canal radio crypté via un satellite militaire.,Небольшое электронное устройство военного образца для защищенного обмена информацией по зашифрованому радио каналу через спутник.,A small military-style electronic device for the secure exchange of information over an encrypted radio channel through a military satellite.,A small military-style electronic device for the secure exchange d'informations sur un canal radio crypté via un satellite militaire.,Un sm tout appareil électronique de style militaire pour l'échange sécurisé d'informations sur un canal radio crypté via un satellite militaire.,Un petit appareil électronique de style militaire pour l'échange sécurisé d'informations sur un canal radio crypté via un satellite militaire.,Un petit appareil militaire de style militaire pour l'échange sécurisé d'informations sur un canal radio crypté via un satellite militaire.,Un petit appareil électronique de style militaire pour l'échange sécurisé d'informations sur un canal radio crypté via un satellite militaire.,Un petit style militaire dispositif électronique pour l'échange sécurisé d'informations sur un canal radio crypté via un satellite militaire.,Um pequeno dispositivo eletrônico de estilo militar para a troca segura de informações por um canal de rádio criptografado por meio de um satélite militar.,Un petit militaire- dispositif électronique de style pour l'échange sécurisé d'informations sur un canal radio crypté par l'intermédiaire d'un satellite militaire te.,,,,,,,,,,,
pda_loading,Chargement...,Chargement...,Chargement...,Chargement...,Загрузка...,Chargement...,Chargement...,Chargement...,Chargement...,Chargement... .,Chargement...,Chargement...,Carregando...,Chargement...,,,,,,,,,,,
pda_user_id,Nom :,Nom :,Nom :,Nom :,Имя :,Nom :,Nom :,Nom :,Nom :,Nom :,Nom :,Nom :,Nom :,Nom :,,,,,,,,,,,
pda_mute,Muet,Muet,Muet,Muet,Выкл. звук,Muet,Muet,Muet,Muet,Muet,Muet,Muet,Silencieux,Muet,,,,,,,,,,,
pda_unmute,Rétablir le son,Rétablir le son,Rétablir le son,Rétablir le son,Вкл. звук,Rétablir le son,Rétablir le son,Rétablir le son,Rétablir le son,Rétablir le son,Rétablir le son,Rétablir le son,Ativar o som,Rétablir le son,,,,,,,,,,,
pda_contact_list,Liste de contacts :,Liste de contacts :,Liste de contacts :,Liste de contacts :,Список контактов :,Liste de contacts :,Liste de contacts :,Liste de contacts :,Liste de contacts :,Liste de contacts :,Liste de contacts :,Liste de contacts :,Liste de contacts :,Liste de contacts :,,,,,,,,,,,
pda_hint1,Entrez le nom du contact,Entrez le nom du contact,Entrez le nom du contact,Entrez le nom du contact Insire o nome do Contato,Entrez le nom du contact,,,,,,,,,,,,,,,,,,,,
pda_add_contact,Ajouter un nouveau contact,Ajouter un nouveau contact,Ajouter un nouveau contact,Ajouter un nouveau contact,Ajouter un nouveau contact,Ajouter un nouveau contact,Ajouter un nouveau contact,Ajouter un nouveau contact,Ajouter un nouveau contact,Ajouter un nouveau contact,Ajouter un nouveau contact Ajouter un nouveau contact,Ajouter un nouveau contact,,,,,,,,,,,,,
pda_remove_contact,Supprimer le contact,Supprimer le contact,Supprimer le contact,Supprimer le contact,Удалить контакт,Supprimer le contact,Supprimer le contact,Supprimer le contact,Supprimer le contact,Supprimer le contact,Supprimer le contact,Supprimer le contact,Supprimer le contact,Supprimer le contact,,,,,,,,,,,
pda_send,Envoyer,Envoyer,Envoyer,Envoyer,Envoyer,Envoyer,Envoyer,Envoyer,Envoyer,Envoyer,Envoyer,Enviar,Envoyer,,,,,,,,,,,,
pda_hint2,Ecrire un message au contact...,Ecrire un message au contact...,Ecrire un message au contact...,Ecrire un message au contact...,Напишите сообщение,Ecrire un message au contact...,Ecrire un message au contact...,Ecrire un message au contact...,Ecrire un message au contact...,Ecrire un message au contact...,Ecrire un message au contact contact...,Ecrire un message au contact...,Escrever mensagem para contato...,Ecrire un message au contact...,,,,,,,,,,,
pda_sender,Expéditeur,Expéditeur,Expéditeur,Expéditeur,Отпр.,Expéditeur,Expéditeur,Expéditeur,Expéditeur,Expéditeur,Expéditeur,Expéditeur,Remetente,Expéditeur,,,,,,,,,,,
pda_message,Message,Message,Message,Message,Message,Message,Message,Message,Message,Message,Message,Messagem,Message,,,,,,,,,,,,
pda_rename_contact,Renommer le contact,Renommer le contact,Renommer le contact,Renommer le contact,Переименовать контакт,Renommer le contact,Renommer le contact,Renommer le contact,Renommer le contact,Renommer le contact,Renommer le contact,Renommer le contact,,,,,,,,,,,,,
pda_ban_contact,Interdire le contact,Interdire le contact,Interdire le contact,Interdire le contact,,,,,,,,,,,,,,,,,,,,,
pda_messages_page,Messages,Messages,Messages,Messages,Сообщения,Messages,Messages,Messages,Messages,Messages,Messages,Messages,Messagens,Messages,,,,,,,,,,,
pda_map_page,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,,,,,,,,,,,
pda_groups_page,Groupes,Groupes,Groupes,Groupes,Группировки,Groupes,Groupes,Groupes,Groupes,Groupes,Groupes,Groupes,Groupes,Groupes,,,,,,,,,,,
pda_del_member,Expulser,Expulser,Expulser,Expulser,Изгнать,Expulser,Expulser,Expulser,Expulser,Expulser,Expulser,Expulser,Remover,Expulser,,,,,,,,,,,
pda_add_member,Accepter,Accepter,Accepter,Accepter,Принять,Accepter,Accepter,Accepter,Accepter,Accepter,Accepter,Accepter,Aceitar,Accepter,,,,,,,,,,,
pda_global_chat,Canal global,Canal global,Canal global,Canal global,Общий канал,Canal global,Canal global,Canal global,Canal global,Canal global,Canal global,Canal global,Canal Global,Canal global,,,,,,,,,,,
syb_name_enter_hint,"Le premier et le deuxième nom doivent être plus longs que 2 et plus courts que 16 caractères, et ne contenir que des lettres.","Les premier et deuxième noms doivent être plus longs que 2 et plus courts que 16 caractères, et ne contenir que des lettres.",Le premier et le deuxième nom doivent comporter plus de 2 caractères et être inférieurs à 16 caractères et ne contenir que des lettres.,Les premier et deuxième noms doivent comporter plus de 2 caractères et être inférieurs à 16 caractères et ne contenir que des lettres.,"Имя и фамилiné должны ыыть длинне 2 и короче 16 символов, и содержать тольо бквы латинского ао фвитmine.  doit être plus long que 2 et plus court que 16 caractères","et ne contenir que des lettres.""","Le premier et le deuxième nom doivent être plus longs que 2 et plus courts que 16 caractères, et ne contenir que des lettres.","Les premier et deuxième noms doivent être plus long que 2 et plus court que 16 caractères, et ne contenir que des lettres.","T es prénoms et deuxièmes noms doivent comporter plus de 2 caractères et être inférieurs à 16 caractères, et ne contenir que des lettres.","Les premier et deuxième noms doivent comporter plus de 2 caractères et être inférieurs à 16 caractères, et ne contenir que des lettres.","Le premier et les deuxièmes noms doivent être plus longs que 2 et plus courts que 16 caractères, et ne contenir que des lettres.","O primeiro e segundo nomes devem ter mais de 2 e menos de 16 caracteres e conter apenas letras.""",Les premier et deuxième noms doivent être plus long que 2 et plus court que 16 caractères,"et ne contenir que des lettres.""",,,,,,,,,,,
